Timestamp;SP_Y1;SP_Y2;Y1;Y2;U1;U2;Is_Event_Y1;Is_Event_Y2;BETA_Y1;BETA_Y2;HMAX_Y1;HMAX_Y2
2.00001522898674e-07;0.5;0.3;0.0;0.0;0.0;0.0;1;1;0.01;0.01;5;6
0.025624800007790327;0.5;0.3;0.0;0.0;0.0;0.0;1;1;0.01;0.01;5;6
0.05307989998254925;0.5;0.3;1.3881;0.5799;0.5;0.5;1;1;0.01;0.01;5;6
0.08065120002720505;0.5;0.3;0.9161;0.6058;0.5;-0.5;1;1;0.01;0.01;5;6
0.10733760002767667;0.5;0.3;-1.2729;-0.3563;-0.5;-0.5;1;1;0.01;0.01;5;6
0.1318555999896489;0.5;0.3;0.0422;-0.1719;0.4814;0.5;1;1;0.01;0.01;5;6
0.15903229999821633;0.5;0.3;1.7384;0.6576;0.5;0.5;1;1;0.01;0.01;5;6
0.18624389998149127;0.5;0.3;0.0174;0.2954;0.5;-0.5;1;0;0.01;0.01;5;6
0.213476000004448;0.5;0.3;-1.4621;-0.4389;-0.5;0.3017;1;1;0.01;0.01;5;6
0.24063930002739653;0.5;0.3;0.9023;0.1538;0.5;0.5;1;1;0.01;0.01;5;6
0.26782820001244545;0.5;0.3;1.6031;0.6746;0.5;-0.5;1;1;0.01;0.01;5;6
0.29504509997786954;0.5;0.3;-0.7804;0.0285;0.1548;-0.5;1;1;0.01;0.01;5;6
0.3195428000180982;0.5;0.3;-0.3928;-0.1721;-0.5;0.5;1;1;0.01;0.01;5;6
0.34672169998520985;0.5;0.3;1.4167;0.4169;0.5;0.5;1;1;0.01;0.01;5;6
0.37398899998515844;0.5;0.3;0.4853;0.3818;0.5;-0.5;1;1;0.01;0.01;5;6
0.4011538000195287;0.5;0.3;-1.2697;-0.23;-0.5;-0.5;1;1;0.01;0.01;5;6
0.42834749998291954;0.5;0.3;0.5702;0.0514;-0.5;0.5;1;1;0.01;0.01;5;6
0.45555190002778545;0.5;0.3;1.8858;0.6909;0.5;0.2288;1;1;0.01;0.01;5;6
0.4800779999932274;0.5;0.3;-0.3018;0.162;0.5;-0.5;1;1;0.01;0.01;5;6
0.5073159000021406;0.5;0.3;-0.9671;-0.2544;-0.5;0.5;1;1;0.01;0.01;5;6
0.5344932000152767;0.5;0.3;1.112;0.2282;0.5;0.5;1;1;0.01;0.01;5;6
0.5617267999914475;0.5;0.3;1.0651;0.5169;0.5;-0.5;1;1;0.01;0.01;5;6
0.5889686000300571;0.5;0.3;-0.9785;-0.0476;-0.0507;-0.5;1;1;0.01;0.01;5;6
0.6162104000104591;0.5;0.3;0.1395;-0.0405;-0.5;0.5;1;1;0.01;0.01;5;6
0.6433553000097163;0.5;0.3;1.664;0.5542;0.5;0.5;1;1;0.01;0.01;5;6
0.6705635000253096;0.5;0.3;-0.0422;0.2343;0.5;-0.5;1;1;0.01;0.01;5;6
0.6978345999959856;0.5;0.3;-1.3823;-0.3475;-0.5;0.3465;1;1;0.01;0.01;5;6
0.7251010999898426;0.5;0.3;0.8708;0.1238;0.2685;0.5;1;1;0.01;0.01;5;6
0.7520375000312924;0.5;0.3;1.6203;0.6626;0.5;-0.5;1;1;0.01;0.01;5;6
0.7794006000040099;0.5;0.3;-0.7776;0.0213;0.5;-0.5;1;1;0.01;0.01;5;6
0.8311106000328436;0.5;0.3;1.4032;0.4016;0.5;0.5;1;1;0.01;0.01;5;6
0.8555779000162147;0.5;0.3;0.7758;0.4518;0.5;-0.5;1;1;0.01;0.01;5;6
0.8827764000161551;0.5;0.3;-1.1152;-0.1264;-0.5;-0.5;1;1;0.01;0.01;5;6
0.9099648999981582;0.5;0.3;0.3878;0.0143;-0.5;0.5;1;1;0.01;0.01;5;6
0.937178699998185;0.5;0.3;1.7875;0.628;0.5;0.5;1;1;0.01;0.01;5;6
0.9643829999840818;0.5;0.3;-0.2969;0.1616;0.5;-0.5;1;1;0.01;0.01;5;6
0.9916296000010334;0.5;0.3;-0.9943;-0.2749;-0.5;0.5;1;1;0.01;0.01;5;6
1.018852600012906;0.5;0.3;1.1119;0.236;0.5;0.5;1;1;0.01;0.01;5;6
1.0434488999890164;0.5;0.3;1.4377;0.6144;0.5;-0.5;1;1;0.01;0.01;5;6
1.070595900004264;0.5;0.3;-0.8438;-0.0011;0.3722;-0.5;1;1;0.01;0.01;5;6
1.1224520999821834;0.5;0.3;1.4214;0.4161;0.5;0.5;1;1;0.01;0.01;5;6
1.149408900004346;0.5;0.3;0.3185;0.3235;0.5;-0.5;1;1;0.01;0.01;5;6
1.1765793000231497;0.5;0.3;-1.3244;-0.2486;-0.5;-0.5;1;1;0.01;0.01;5;6
1.203750199987553;0.5;0.3;0.6829;0.0913;-0.5;0.5;1;1;0.01;0.01;5;6
1.2309657000005245;0.5;0.3;1.8804;0.6969;0.5;-0.022;1;1;0.01;0.01;5;6
1.2581655000103638;0.5;0.3;-0.5762;0.0777;0.5;-0.5;1;1;0.01;0.01;5;6
1.2854181000147946;0.5;0.3;-0.5966;-0.1988;-0.5;0.5;1;1;0.01;0.01;5;6
1.3126476000179537;0.5;0.3;1.307;0.3483;0.5;0.5;1;1;0.01;0.01;5;6
1.3398475000285544;0.5;0.3;0.6794;0.4267;0.5;-0.5;1;1;0.01;0.01;5;6
1.3669999000267126;0.5;0.3;-1.1474;-0.1355;-0.5;-0.5;1;1;0.01;0.01;5;6
1.391481600003317;0.5;0.3;0.2753;-0.0003;-0.5;0.5;1;1;0.01;0.01;5;6
1.4186558999936096;0.5;0.3;1.72;0.5815;0.5;0.5;1;1;0.01;0.01;5;6
1.4458268000162207;0.5;0.3;-0.1612;0.1976;0.5;-0.5;1;1;0.01;0.01;5;6
1.4730367999873124;0.5;0.3;-1.2691;-0.3283;-0.5;0.5;1;1;0.01;0.01;5;6
1.500309900031425;0.5;0.3;0.9843;0.1675;0.5;0.5;1;1;0.01;0.01;5;6
1.5275142000173219;0.5;0.3;1.3463;0.5914;0.5;-0.5;1;1;0.01;0.01;5;6
1.5544395000324585;0.5;0.3;-0.8762;-0.0116;0.2534;-0.5;1;1;0.01;0.01;5;6
