Timestamp;SP_Y1;SP_Y2;Y1;Y2;U1;U2;Is_Event_Y1;Is_Event_Y2;BETA_Y1;BETA_Y2;HMAX_Y1;HMAX_Y2
3.00002284348011e-07;0.5;0.3;0.0;0.0;0.0;0.0;1;1;0.01;0.01;5;6
0.026963300013449043;0.5;0.3;0.4267;0.1481;0.0;-0.1818;1;1;0.01;0.01;5;6
0.05397299997275695;0.5;0.3;0.589;0.3529;0.5;0.0862;1;1;0.01;0.01;5;6
0.07961339998291805;0.5;0.3;0.5892;0.4593;0.5;0.0819;1;1;0.01;0.01;5;6
0.10648820002097636;0.5;0.3;0.5672;0.382;-0.5;0.0346;1;1;0.01;0.01;5;6
0.13374610000755638;0.5;0.3;0.3476;0.0837;-0.5;0.0834;1;1;0.01;0.01;5;6
0.16099329997086897;0.5;0.3;0.2341;-0.0632;-0.5;0.0933;1;1;0.01;0.01;5;6
0.1860611999873072;0.5;0.3;0.3803;0.1309;0.5;0.0749;1;1;0.01;0.01;5;6
0.2137497999938205;0.5;0.3;0.4906;0.284;0.5;0.0778;0;1;0.01;0.01;5;6
0.2397598999668844;0.5;0.3;0.6033;0.4437;0.5;0.0685;1;1;0.01;0.01;5;6
0.2931112999795005;0.5;0.3;0.4259;0.1978;-0.5;0.0676;1;1;0.01;0.01;5;6
0.31960659998003393;0.5;0.3;0.2774;-0.0088;-0.5;0.0803;1;1;0.01;0.01;5;6
0.34736879996489733;0.5;0.3;0.2157;-0.0939;-0.5;0.0906;1;1;0.01;0.01;5;6
0.39970419998280704;0.5;0.3;0.5269;0.3349;0.5;0.076;1;1;0.01;0.01;5;6
0.4270472999778576;0.5;0.3;0.6249;0.472;0.5;0.0689;1;1;0.01;0.01;5;6
0.4530230999807827;0.5;0.3;0.427;0.2006;-0.5;0.071;1;1;0.01;0.01;5;6
0.48021830001380295;0.5;0.3;0.3738;0.1248;-0.4017;0.0768;1;1;0.01;0.01;5;6
0.506662999978289;0.5;0.3;0.2276;-0.079;-0.5;0.0846;1;1;0.01;0.01;5;6
0.533540099975653;0.5;0.3;0.3512;0.0937;0.5;0.085;1;1;0.01;0.01;5;6
0.5579729999881238;0.5;0.3;0.5221;0.3298;0.5;0.0769;1;1;0.01;0.01;5;6
0.5847769000101835;0.5;0.3;0.5808;0.4136;0.5;0.0691;1;1;0.01;0.01;5;6
0.6111908999737352;0.5;0.3;0.5365;0.3448;0.5;0.0652;1;1;0.01;0.01;5;6
0.6372652999707498;0.5;0.3;0.5952;0.4337;0.5;0.0688;1;1;0.01;0.01;5;6
0.6624116000020877;0.5;0.3;0.457;0.242;-0.5;0.0631;1;1;0.01;0.01;5;6
0.6889083000132814;0.5;0.3;0.3287;0.062;-0.5;0.0749;1;1;0.01;0.01;5;6
0.7169810999766923;0.5;0.3;0.2141;-0.0971;0.5;0.0869;1;1;0.01;0.01;5;6
0.744200200017076;0.5;0.3;0.4621;0.2471;0.5;0.0772;1;1;0.01;0.01;5;6
0.7707654999685474;0.5;0.3;0.5093;0.3129;0.5;0.07;0;1;0.01;0.01;5;6
0.795685599965509;0.5;0.3;0.5344;0.3478;0.5;0.0674;1;1;0.01;0.01;5;6
0.820935899973847;0.5;0.3;0.4168;0.1854;-0.5;0.0698;1;1;0.01;0.01;5;6
0.8480358999804594;0.5;0.3;0.2467;-0.052;0.5;0.0831;1;1;0.01;0.01;5;6
0.8730740000028163;0.5;0.3;0.2998;0.0207;-0.5;0.0855;1;1;0.01;0.01;5;6
0.9003402999951504;0.5;0.3;0.4569;0.2419;0.5;0.0853;1;1;0.01;0.01;5;6
0.9257952999905683;0.5;0.3;0.5907;0.4246;0.5;0.0675;1;1;0.01;0.01;5;6
0.952126300020609;0.5;0.3;0.6384;0.492;0.5;0.063;1;1;0.01;0.01;5;6
0.9772356000030413;0.5;0.3;0.6484;0.5064;0.5;0.0585;1;1;0.01;0.01;5;6
1.002801599970553;0.5;0.3;0.4095;0.1744;-0.5;0.0669;1;1;0.01;0.01;5;6
1.029507300001569;0.5;0.3;0.2401;-0.0607;-0.5;0.0804;1;1;0.01;0.01;5;6
1.0560892000212334;0.5;0.3;0.2455;-0.0545;-0.5;0.084;1;1;0.01;0.01;5;6
1.0828745000180788;0.5;0.3;0.4287;0.2;0.5;0.0828;1;1;0.01;0.01;5;6
